Fecha;CodZR;DesZR;CodMun;DesMun;NuevosCasos;AcumuladoCasosHastaLaFecha
2020-08-25 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;7;228
2020-08-25 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;3;201
2020-08-25 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;2;101
2020-08-25 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;39
2020-08-25 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;2;44
2020-08-25 00:00:00;43;OLITE;755;PITILLAS;1;5
2020-08-25 00:00:00;51;BU—UEL;760;RIBAFORADA;4;41
2020-08-25 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;7;146
2020-08-25 00:00:00;45;TUDELA OESTE;802;TUDELA;7;245
2020-08-25 00:00:00;46;TUDELA ESTE;802;TUDELA;16;493
2020-08-25 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;2;17
2020-08-25 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;1;35
2020-08-25 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;2;252
2020-08-26 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;9;48
2020-08-26 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;37;135
2020-08-26 00:00:00;50;CASCANTE;11;ABLITAS;4;19
2020-08-26 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;2;64
2020-08-26 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;1;14
2020-08-26 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;120
2020-08-26 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;2;19
2020-08-26 00:00:00;39;SAN ADRI¡N;148;AZAGRA;3;40
2020-08-26 00:00:00;50;CASCANTE;154;BARILLAS;4;5
2020-08-26 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;319
2020-08-26 00:00:00;51;BU—UEL;229;CABANILLAS;2;10
2020-08-26 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;1;4
2020-08-26 00:00:00;99;FUERA DE NAVARRA;231;CADREITA;1;1
2020-08-26 00:00:00;50;CASCANTE;238;CASCANTE;3;61
2020-08-26 00:00:00;48;CORELLA;241;CASTEJ”N;5;31
2020-08-26 00:00:00;99;FUERA DE NAVARRA;241;CASTEJ”N;1;5
2020-08-26 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;19;167
2020-08-26 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;205
2020-08-26 00:00:00;48;CORELLA;261;CORELLA;3;100
2020-08-26 00:00:00;15;ORCOYEN;280;ETXAURI;1;10
2020-08-26 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;168
2020-08-26 00:00:00;29;SANG‹ESA;334;ESLAVA;1;3
2020-08-26 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;112
2020-08-26 00:00:00;49;CINTRU…NIGO;386;FITERO;1;40
2020-08-26 00:00:00;51;BU—UEL;390;FUSTI—ANA;2;36
2020-08-26 00:00:00;4;LEITZA;563;LEITZA;1;3
2020-08-26 00:00:00;44;PERALTA;643;MARCILLA;2;14
2020-08-26 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;3;17
2020-08-26 00:00:00;50;CASCANTE;671;MURCHANTE;6;35
2020-08-26 00:00:00;99;FUERA DE NAVARRA;671;MURCHANTE;2;2
2020-08-26 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;4;190
2020-08-26 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;352
2020-08-26 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;289
2020-08-26 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;3;243
2020-08-26 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;4;446
2020-08-26 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;2;230
2020-08-26 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;3;428
2020-08-26 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;202
2020-08-26 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;40
2020-08-26 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;45
2020-08-26 00:00:00;51;BU—UEL;760;RIBAFORADA;8;49
2020-08-26 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;2;148
2020-08-26 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;2;26
2020-08-26 00:00:00;45;TUDELA OESTE;802;TUDELA;31;276
2020-08-26 00:00:00;46;TUDELA ESTE;802;TUDELA;50;543
2020-08-26 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;4;21
2020-08-26 00:00:00;37;VIANA;886;VIANA;1;22
2020-08-26 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;1;38
2020-08-26 00:00:00;44;PERALTA;948;LA AZUCARERA;1;1
2020-08-27 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;49
2020-08-27 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;2;66
2020-08-27 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;5;125
2020-08-27 00:00:00;39;SAN ADRI¡N;148;AZAGRA;3;43
2020-08-27 00:00:00;6;ELIZONDO;187;ELIZONDO;1;80
2020-08-27 00:00:00;13;BURLADA;227;BURLADA / BURLATA;3;322
2020-08-27 00:00:00;51;BU—UEL;229;CABANILLAS;3;13
2020-08-27 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;37
2020-08-27 00:00:00;50;CASCANTE;238;CASCANTE;4;65
2020-08-27 00:00:00;48;CORELLA;241;CASTEJ”N;1;32
2020-08-27 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;5;172
2020-08-27 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;4;37
2020-08-27 00:00:00;48;CORELLA;261;CORELLA;1;101
2020-08-27 00:00:00;51;BU—UEL;262;CORTES;1;11
2020-08-27 00:00:00;7;DONEZTEBE/SANTESTEBAN;267;DONAMARIA;2;4
2020-08-27 00:00:00;7;DONEZTEBE/SANTESTEBAN;268;GAZTELU;1;3
2020-08-27 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;35
2020-08-27 00:00:00;11;HUARTE;292;GORRAIZ;1;49
2020-08-27 00:00:00;67;SARRIGUREN;297;SARRIGUREN;2;170
2020-08-27 00:00:00;28;NO¡IN;304;NO¡IN;1;116
2020-08-27 00:00:00;28;NO¡IN;310;ZULUETA;1;4
2020-08-27 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;2;114
2020-08-27 00:00:00;49;CINTRU…NIGO;386;FITERO;1;41
2020-08-27 00:00:00;40;TAFALLA;412;GARÕNOAIN;1;6
2020-08-27 00:00:00;99;FUERA DE NAVARRA;448;HUARTE / UHARTE;1;4
2020-08-27 00:00:00;2;ETXARRI-ARANATZ;525;LAKUNTZA;1;10
2020-08-27 00:00:00;4;LEITZA;563;LEITZA;4;7
2020-08-27 00:00:00;38;LODOSA;613;LODOSA;1;39
2020-08-27 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;1;18
2020-08-27 00:00:00;50;CASCANTE;671;MURCHANTE;2;37
2020-08-27 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;2;40
2020-08-27 00:00:00;15;ORCOYEN;725;ORKOIEN;1;44
2020-08-27 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;6;196
2020-08-27 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;355
2020-08-27 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;4;293
2020-08-27 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;181
2020-08-27 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;5;356
2020-08-27 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;6;249
2020-08-27 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;5;227
2020-08-27 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;7;453
2020-08-27 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;3;233
2020-08-27 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;10;438
2020-08-27 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;3;205
2020-08-27 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;6;107
2020-08-27 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;41
2020-08-27 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;46
2020-08-27 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;2;150
2020-08-27 00:00:00;29;SANG‹ESA;780;GABARDERAL;1;3
2020-08-27 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;1;27
2020-08-27 00:00:00;45;TUDELA OESTE;802;TUDELA;5;281
2020-08-27 00:00:00;46;TUDELA ESTE;802;TUDELA;15;558
2020-08-27 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;2;23
2020-08-27 00:00:00;43;OLITE;805;UJU… / UXUE;1;5
2020-08-27 00:00:00;7;DONEZTEBE/SANTESTEBAN;866;URROZ;1;1
2020-08-27 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;3;38
2020-08-27 00:00:00;5;LESAKA;877;ZIA;1;1
2020-08-27 00:00:00;5;LESAKA;883;BERA;2;9
2020-08-27 00:00:00;37;VIANA;886;VIANA;1;23
2020-08-27 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;1;39
2020-08-27 00:00:00;33;VILLATUERTA;893;VILLATUERTA;1;7
2020-08-27 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;99
2020-08-27 00:00:00;99;FUERA DE NAVARRA;942;BARA—¡IN / BARA—AIN;1;4
2020-08-27 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;4;151
2020-08-28 00:00:00;50;CASCANTE;11;ABLITAS;4;23
2020-08-28 00:00:00;35;ANCÕN-AM…SCOA;19;ARBEIZA;1;1
2020-08-28 00:00:00;35;ANCÕN-AM…SCOA;33;SAN MARTÕN DE AM…SCOA;1;1
2020-08-28 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;4;129
2020-08-28 00:00:00;3;IRURTZUN;92;IRURTZUN;1;14
2020-08-28 00:00:00;41;ARTAJONA;133;ARTAJONA;1;66
2020-08-28 00:00:00;39;SAN ADRI¡N;148;AZAGRA;4;47
2020-08-28 00:00:00;6;ELIZONDO;195;LEKAROZ;1;3
2020-08-28 00:00:00;13;BURLADA;227;BURLADA / BURLATA;3;325
2020-08-28 00:00:00;51;BU—UEL;229;CABANILLAS;1;14
2020-08-28 00:00:00;50;CASCANTE;238;CASCANTE;1;66
2020-08-28 00:00:00;48;CORELLA;241;CASTEJ”N;1;33
2020-08-28 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;3;175
2020-08-28 00:00:00;99;FUERA DE NAVARRA;244;CINTRU…NIGO;1;1
2020-08-28 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;207
2020-08-28 00:00:00;48;CORELLA;261;CORELLA;1;102
2020-08-28 00:00:00;51;BU—UEL;262;CORTES;1;12
2020-08-28 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;2;37
2020-08-28 00:00:00;11;HUARTE;292;GORRAIZ;2;51
2020-08-28 00:00:00;67;SARRIGUREN;297;SARRIGUREN;4;174
2020-08-28 00:00:00;28;NO¡IN;304;NO¡IN;5;121
2020-08-28 00:00:00;36;LOS ARCOS;336;ESPRONCEDA;1;1
2020-08-28 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;4;118
2020-08-28 00:00:00;49;CINTRU…NIGO;386;FITERO;1;42
2020-08-28 00:00:00;28;NO¡IN;402;BERI¡IN;2;44
2020-08-28 00:00:00;11;HUARTE;448;HUARTE / UHARTE;3;92
2020-08-28 00:00:00;4;LEITZA;561;ERREKA;1;1
2020-08-28 00:00:00;4;LEITZA;563;LEITZA;3;10
2020-08-28 00:00:00;4;LEITZA;564;SAKULU;1;1
2020-08-28 00:00:00;5;LESAKA;580;ALKAIAGA;1;1
2020-08-28 00:00:00;5;LESAKA;587;LESAKA;1;2
2020-08-28 00:00:00;38;LODOSA;613;LODOSA;1;40
2020-08-28 00:00:00;38;LODOSA;646;MENDAVIA;2;14
2020-08-28 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;3;21
2020-08-28 00:00:00;99;FUERA DE NAVARRA;662;MILAGRO;1;1
2020-08-28 00:00:00;50;CASCANTE;671;MURCHANTE;2;39
2020-08-28 00:00:00;33;VILLATUERTA;745;OTEIZA;1;5
2020-08-28 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;4;200
2020-08-28 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;7;362
2020-08-28 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;4;297
2020-08-28 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;182
2020-08-28 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;5;361
2020-08-28 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;250
2020-08-28 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;230
2020-08-28 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;4;457
2020-08-28 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;4;442
2020-08-28 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;4;209
2020-08-28 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;2;109
2020-08-28 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;2;48
2020-08-28 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;2;31
2020-08-28 00:00:00;51;BU—UEL;760;RIBAFORADA;2;51
2020-08-28 00:00:00;7;DONEZTEBE/SANTESTEBAN;776;SALDIAS;1;1
2020-08-28 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;2;152
2020-08-28 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;98
2020-08-28 00:00:00;40;TAFALLA;793;TAFALLA;1;273
2020-08-28 00:00:00;45;TUDELA OESTE;802;TUDELA;9;290
2020-08-28 00:00:00;46;TUDELA ESTE;802;TUDELA;14;572
2020-08-28 00:00:00;5;LESAKA;883;BERA;3;12
2020-08-28 00:00:00;37;VIANA;886;VIANA;5;28
2020-08-28 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;1;40
2020-08-28 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;100
2020-08-28 00:00:00;7;DONEZTEBE/SANTESTEBAN;935;ZUBIETA;1;4
2020-08-28 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;3;255
2020-08-28 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;4;155
2020-08-29 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;50
2020-08-29 00:00:00;50;CASCANTE;11;ABLITAS;1;24
2020-08-29 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;2;68
2020-08-29 00:00:00;35;ANCÕN-AM…SCOA;36;ANCÕN;1;4
2020-08-29 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;5;134
2020-08-29 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;59
2020-08-29 00:00:00;3;IRURTZUN;92;IRURTZUN;2;16
2020-08-29 00:00:00;3;IRURTZUN;99;IHABAR;1;1
2020-08-29 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;20
2020-08-29 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;1;11
2020-08-29 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;48
2020-08-29 00:00:00;40;TAFALLA;151;BAR¡SOAIN;1;42
2020-08-29 00:00:00;6;ELIZONDO;195;LEKAROZ;1;4
2020-08-29 00:00:00;41;ARTAJONA;209;BERBINZANA;1;9
2020-08-29 00:00:00;13;BURLADA;227;BURLADA / BURLATA;4;329
2020-08-29 00:00:00;51;BU—UEL;229;CABANILLAS;2;16
2020-08-29 00:00:00;48;CORELLA;241;CASTEJ”N;2;35
2020-08-29 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;5;180
2020-08-29 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;208
2020-08-29 00:00:00;48;CORELLA;261;CORELLA;2;104
2020-08-29 00:00:00;51;BU—UEL;262;CORTES;2;14
2020-08-29 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;38
2020-08-29 00:00:00;36;LOS ARCOS;336;ESPRONCEDA;1;2
2020-08-29 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;4;122
2020-08-29 00:00:00;44;PERALTA;389;FUNES;2;30
2020-08-29 00:00:00;41;ARTAJONA;534;LARRAGA;1;24
2020-08-29 00:00:00;3;IRURTZUN;546;LEKUNBERRI;1;13
2020-08-29 00:00:00;4;LEITZA;562;GORRIZTARAN;1;1
2020-08-29 00:00:00;4;LEITZA;563;LEITZA;5;15
2020-08-29 00:00:00;4;LEITZA;564;SAKULU;1;2
2020-08-29 00:00:00;44;PERALTA;643;MARCILLA;1;15
2020-08-29 00:00:00;38;LODOSA;646;MENDAVIA;2;16
2020-08-29 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;3;24
2020-08-29 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;2;38
2020-08-29 00:00:00;50;CASCANTE;671;MURCHANTE;2;41
2020-08-29 00:00:00;15;ORCOYEN;725;ORKOIEN;1;45
2020-08-29 00:00:00;33;VILLATUERTA;745;OTEIZA;1;6
2020-08-29 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;5;205
2020-08-29 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;4;366
2020-08-29 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;7;304
2020-08-29 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;184
2020-08-29 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;3;364
2020-08-29 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;4;254
2020-08-29 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;4;234
2020-08-29 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;458
2020-08-29 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;234
2020-08-29 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;2;66
2020-08-29 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;8;450
2020-08-29 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;3;212
2020-08-29 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;2;111
2020-08-29 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;2;154
2020-08-29 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;2;100
2020-08-29 00:00:00;40;TAFALLA;793;TAFALLA;1;274
2020-08-29 00:00:00;45;TUDELA OESTE;802;TUDELA;12;302
2020-08-29 00:00:00;46;TUDELA ESTE;802;TUDELA;11;583
2020-08-29 00:00:00;5;LESAKA;883;BERA;1;13
2020-08-29 00:00:00;33;VILLATUERTA;893;VILLATUERTA;2;9
2020-08-29 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;6;261
2020-08-29 00:00:00;44;PERALTA;948;LA AZUCARERA;1;2
2020-08-29 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;156
2020-08-30 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;3;138
2020-08-30 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;69
2020-08-30 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;1;15
2020-08-30 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;2;136
2020-08-30 00:00:00;99;FUERA DE NAVARRA;40;ANSO¡IN / ANTSOAIN;1;1
2020-08-30 00:00:00;3;IRURTZUN;92;IRURTZUN;1;17
2020-08-30 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;49
2020-08-30 00:00:00;8;ULTZAMA;164;UDABE;1;1
2020-08-30 00:00:00;13;BURLADA;227;BURLADA / BURLATA;4;333
2020-08-30 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;1;5
2020-08-30 00:00:00;50;CASCANTE;238;CASCANTE;2;68
2020-08-30 00:00:00;48;CORELLA;241;CASTEJ”N;1;36
2020-08-30 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;5;185
2020-08-30 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;209
2020-08-30 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;3;40
2020-08-30 00:00:00;48;CORELLA;261;CORELLA;1;105
2020-08-30 00:00:00;51;BU—UEL;262;CORTES;2;16
2020-08-30 00:00:00;67;SARRIGUREN;297;SARRIGUREN;3;177
2020-08-30 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;123
2020-08-30 00:00:00;11;HUARTE;357;SAIGOTS;1;1
2020-08-30 00:00:00;12;VILLAVA;380;ARRE;1;7
2020-08-30 00:00:00;51;BU—UEL;390;FUSTI—ANA;2;38
2020-08-30 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;93
2020-08-30 00:00:00;15;ORCOYEN;490;LETE;1;1
2020-08-30 00:00:00;41;ARTAJONA;534;LARRAGA;1;25
2020-08-30 00:00:00;4;LEITZA;562;GORRIZTARAN;1;2
2020-08-30 00:00:00;4;LEITZA;563;LEITZA;1;16
2020-08-30 00:00:00;99;FUERA DE NAVARRA;592;LI…DENA;1;1
2020-08-30 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;2;26
2020-08-30 00:00:00;50;CASCANTE;671;MURCHANTE;2;43
2020-08-30 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;2;42
2020-08-30 00:00:00;15;ORCOYEN;725;ORKOIEN;1;46
2020-08-30 00:00:00;33;VILLATUERTA;745;OTEIZA;3;9
2020-08-30 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;8;213
2020-08-30 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;368
2020-08-30 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;2;306
2020-08-30 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;186
2020-08-30 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;366
2020-08-30 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;255
2020-08-30 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;237
2020-08-30 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;5;463
2020-08-30 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;4;238
2020-08-30 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;2;452
2020-08-30 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;3;215
2020-08-30 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;42
2020-08-30 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;49
2020-08-30 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;1;32
2020-08-30 00:00:00;51;BU—UEL;760;RIBAFORADA;1;52
2020-08-30 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;155
2020-08-30 00:00:00;45;TUDELA OESTE;802;TUDELA;8;310
2020-08-30 00:00:00;46;TUDELA ESTE;802;TUDELA;13;596
2020-08-30 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;1;24
2020-08-30 00:00:00;5;LESAKA;883;BERA;4;17
2020-08-30 00:00:00;37;VIANA;886;VIANA;2;30
2020-08-30 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;101
2020-08-30 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;2;263
2020-08-30 00:00:00;44;PERALTA;948;LA AZUCARERA;1;3
2020-08-30 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;157
2020-08-31 00:00:00;50;CASCANTE;11;ABLITAS;1;25
2020-08-31 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;5;74
2020-08-31 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;1;16
2020-08-31 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;122
2020-08-31 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;50
2020-08-31 00:00:00;99;FUERA DE NAVARRA;148;AZAGRA;2;5
2020-08-31 00:00:00;6;ELIZONDO;174;ARIZKUN;1;2
2020-08-31 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;1;22
2020-08-31 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;3;8
2020-08-31 00:00:00;50;CASCANTE;238;CASCANTE;1;69
2020-08-31 00:00:00;29;SANG‹ESA;239;C¡SEDA;1;15
2020-08-31 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;3;188
2020-08-31 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;6;215
2020-08-31 00:00:00;48;CORELLA;261;CORELLA;2;107
2020-08-31 00:00:00;11;HUARTE;292;GORRAIZ;1;52
2020-08-31 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;178
2020-08-31 00:00:00;28;NO¡IN;304;NO¡IN;1;122
2020-08-31 00:00:00;9;AURITZ/BURGUETE;323;ORONDRITZ;1;1
2020-08-31 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;5;128
2020-08-31 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;94
2020-08-31 00:00:00;38;LODOSA;554;LAZAGURRÕA;2;3
2020-08-31 00:00:00;5;LESAKA;587;LESAKA;1;3
2020-08-31 00:00:00;44;PERALTA;643;MARCILLA;1;16
2020-08-31 00:00:00;99;FUERA DE NAVARRA;643;MARCILLA;1;2
2020-08-31 00:00:00;38;LODOSA;646;MENDAVIA;1;17
2020-08-31 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;2;28
2020-08-31 00:00:00;50;CASCANTE;671;MURCHANTE;4;47
2020-08-31 00:00:00;33;VILLATUERTA;745;OTEIZA;3;12
2020-08-31 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;12;225
2020-08-31 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;371
2020-08-31 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;3;309
2020-08-31 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;188
2020-08-31 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;3;369
2020-08-31 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;7;262
